           7          54   5.68581486      -1.56672382    
           7          55   5.98268938      -1.65725899    
           7          56   6.29659748      -1.75296223    
           7          57   6.62851381      -1.85413396    
           7          58   6.97946882      -1.96109259    
           7          59   7.35055399      -2.07417440    
           7          60   7.74292326      -2.19373727    
           7          61   8.15780163      -2.32015967    
           7          62   8.59647942      -2.45384288    
           7          63   9.06032658      -2.59521270    
           7          64   9.55078888      -2.74472070    
           7          65   10.0694036      -2.90284657    
           8           1  0.970772028      -4.10845550E-03
           8           2  0.972362220      -1.44133866E-02
           8           3  0.975699127      -2.47454774E-02
           8           4  0.980777204      -3.51329669E-02
           8           5  0.987594426      -4.56076749E-02
           8           6  0.996154666      -5.62040880E-02
           8           7   1.00646734      -6.69584647E-02
           8           8   1.01855040      -7.79082850E-02
           8           9   1.03242874      -8.90918747E-02
           8          10   1.04813468     -0.100548156    
           8          11   1.06570709     -0.112316720    
           8          12   1.08519244     -0.124437757    
           8          13   1.10664439     -0.136952281    
           8          14   1.13012373     -0.149902239    
           8          15   1.15569735     -0.163330525    
           8          16   1.18344104     -0.177281260    
           8          17   1.21343625     -0.191800028    
           8          18   1.24577296     -0.206933841    
           8          19   1.28054810     -0.222731426    
           8          20   1.31786656     -0.239243314    
           8          21   1.35784245     -0.256522149    
           8          22   1.40059686     -0.274622738    
           8          23   1.44625986     -0.293602258    
           8          24   1.49497139     -0.313520581    
           8          25   1.54688072     -0.334440142    
           8          26   1.60214663     -0.356426448    
           8          27   1.66093850     -0.379548192    
           8          28   1.72343612     -0.403877467    
           8          29   1.78983247     -0.429489970    
           8          30   1.86033022     -0.456465274    
           8          31   1.93514621     -0.484887123    
           8          32   2.01450992     -0.514843524    
           8          33   2.09866595     -0.546427131    
           8          34   2.18787193     -0.579735756    
           8          35   2.28240156     -0.614872336    
           8          36   2.38254476     -0.651945114    
           8          37   2.48861003     -0.691069007    
           8          38   2.60092258     -0.732364416    
           8          39   2.71982789     -0.775958776    
           8          40   2.84569120     -0.821986854    
           8          41   2.97889924     -0.870590568    
           8          42   3.11986160     -0.921919763    
           8          43   3.26901150     -0.976132870    
           8          44   3.42680764      -1.03339756    
           8          45   3.59373617      -1.09389079    
           8          46   3.77031040      -1.15779960    
           8          47   3.95707464      -1.22532141    
